ComponentName,Project,CBO,CYCLO,DIT,ELOC,FanIn,FanOut,LCOM,LOC,LOCNAMM,NOA,NOC,NOM,NOMNAMM,NOPA,PMMM,PRB,WLOCNAMM,WMC,WMCNAMM,NMNOPARAM,CDSBP,CC,LC,LZC,RB,SC
org.apache.pig.piggybank.evaluation.math.DoubleSignum,pig-release-0.8.0,5,7,2,26,1,7,1,26,26,0,0,2,2,0,0,0,9,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.DoubleUlp,pig-release-0.8.0,9,7,2,26,2,7,1,26,26,0,0,2,2,0,0,0,9,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.EXP,pig-release-0.8.0,0,2,2,8,38,1,0,8,8,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.EXPM1,pig-release-0.8.0,0,2,2,11,3,1,0,11,11,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FLOOR,pig-release-0.8.0,0,2,2,8,6,1,0,8,8,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FloatAbs,pig-release-0.8.0,5,7,2,24,3,7,1,24,24,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FloatCopySign,pig-release-0.8.0,6,7,2,27,1,7,1,27,27,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FloatGetExponent,pig-release-0.8.0,5,7,2,26,1,7,1,26,26,0,0,2,2,0,0,0,9,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FloatMax,pig-release-0.8.0,5,7,2,27,9,7,1,27,27,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FloatMin,pig-release-0.8.0,5,7,2,27,8,7,1,27,27,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FloatNextAfter,pig-release-0.8.0,9,6,2,26,1,6,1,26,26,0,0,2,2,0,0,0,9,6,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FloatNextup,pig-release-0.8.0,5,7,2,27,1,7,1,27,27,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FloatRound,pig-release-0.8.0,5,7,2,23,3,7,1,23,23,0,0,2,2,0,0,0,9,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FloatSignum,pig-release-0.8.0,5,7,2,26,1,7,1,26,26,0,0,2,2,0,0,0,9,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.FloatUlp,pig-release-0.8.0,9,7,2,26,1,7,1,26,26,0,0,2,2,0,0,0,9,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.HYPOT,pig-release-0.8.0,0,2,2,11,3,1,0,11,11,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.IEEEremainder,pig-release-0.8.0,0,2,2,11,4,1,0,11,11,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.IntAbs,pig-release-0.8.0,5,7,2,24,3,7,1,24,24,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.IntMax,pig-release-0.8.0,5,7,2,27,8,7,1,27,27,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.IntMin,pig-release-0.8.0,5,7,2,27,8,7,1,27,27,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.LOG,pig-release-0.8.0,0,2,2,8,441,1,0,8,8,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.LOG10,pig-release-0.8.0,0,2,2,8,6,1,0,8,8,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.LOG1P,pig-release-0.8.0,0,2,2,11,3,1,0,11,11,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.LongAbs,pig-release-0.8.0,5,7,2,24,3,7,1,24,24,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.LongMax,pig-release-0.8.0,5,7,2,27,8,7,1,27,27,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.LongMin,pig-release-0.8.0,5,7,2,27,8,7,1,27,27,0,0,2,2,0,0,0,9.5,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.MAX,pig-release-0.8.0,9,10,2,40,309,13,3,40,40,0,0,3,3,0,0,0,10.66666667,10,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.MIN,pig-release-0.8.0,9,10,2,40,95,13,3,40,40,0,0,3,3,0,0,0,10.66666667,10,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.NEXTUP,pig-release-0.8.0,9,10,2,38,6,13,3,38,38,0,0,3,3,0,0,0,10,10,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.POW,pig-release-0.8.0,0,2,2,11,3,1,0,11,11,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.RANDOM,pig-release-0.8.0,5,5,2,8,15,5,1,8,8,0,0,2,2,0,0.5,0,3,5,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.RINT,pig-release-0.8.0,0,2,2,11,6,1,0,11,11,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.ROUND,pig-release-0.8.0,9,10,2,34,7,13,3,34,34,0,0,3,3,0,0,0,9.666666667,10,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.SCALB,pig-release-0.8.0,9,11,2,38,3,14,3,38,38,0,0,3,3,0,0,0,10,11,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.SIGNUM,pig-release-0.8.0,9,10,2,37,9,13,3,37,37,0,0,3,3,0,0,0,9.666666667,10,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.SIN,pig-release-0.8.0,0,2,2,8,394,1,0,8,8,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.SINH,pig-release-0.8.0,0,2,2,8,6,1,0,8,8,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.SQRT,pig-release-0.8.0,0,2,2,8,6,1,0,8,8,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.TAN,pig-release-0.8.0,0,2,2,8,36,1,0,8,8,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.TANH,pig-release-0.8.0,0,2,2,8,6,1,0,8,8,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.ULP,pig-release-0.8.0,9,10,2,37,9,13,3,37,37,0,0,3,3,0,0,0,9.666666667,10,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.Util,pig-release-0.8.0,4,1,1,11,3004,1,0,11,11,0,0,1,1,0,1,0,6,1,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.copySign,pig-release-0.8.0,9,10,2,38,18,13,3,38,38,0,0,3,3,0,0,0,10,10,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.getExponent,pig-release-0.8.0,9,10,2,37,18,13,3,37,37,0,0,3,3,0,0,0,9.666666667,10,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.nextAfter,pig-release-0.8.0,9,9,2,40,18,13,3,40,40,0,0,3,3,0,0,0,10.66666667,9,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.toDegrees,pig-release-0.8.0,0,2,2,11,3,1,0,11,11,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.math.toRadians,pig-release-0.8.0,0,2,2,11,4,1,0,11,11,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.stats.COR,pig-release-0.8.0,12,33,2,271,123,43,39,271,271,2,0,10,10,0,0.3,0,17.2,33,0,5,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.stats.COV,pig-release-0.8.0,12,34,2,245,11,42,39,245,245,2,0,10,10,0,0.3,0,15.7,34,0,5,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.HashFNV,pig-release-0.8.0,9,13,2,41,15,8,10,41,41,2,2,5,5,0,0.2,0,6.8,13,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.HashFNV1,pig-release-0.8.0,2,4,2,15,3,3,0,15,15,0,0,1,1,0,0,0,10,4,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.HashFNV2,pig-release-0.8.0,2,5,2,25,3,3,0,25,25,1,0,1,1,0,0,0,19,5,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.INDEXOF,pig-release-0.8.0,7,9,2,32,18,5,1,32,32,1,0,2,2,0,0,0,13,9,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.LASTINDEXOF,pig-release-0.8.0,7,8,2,27,4,5,1,27,27,1,0,2,2,0,0,0,10.5,8,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.LENGTH,pig-release-0.8.0,6,7,2,21,7,5,1,21,21,0,0,2,2,0,0,0,8,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.LOWER,pig-release-0.8.0,9,11,2,34,7,12,3,34,34,0,0,3,3,0,0,0,9.666666667,11,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.LcFirst,pig-release-0.8.0,6,7,2,23,0,8,1,23,23,0,0,2,2,0,0,0,9,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.LookupInFiles,pig-release-0.8.0,16,14,2,63,3,17,1,63,63,4,0,3,3,0,0,0,18,14,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.REPLACE,pig-release-0.8.0,5,8,2,26,13,5,1,26,26,0,0,2,2,0,0,0,10.5,8,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.RegexExtract,pig-release-0.8.0,12,13,2,54,19,16,3,54,54,2,0,3,3,0,0,0,15.66666667,13,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.RegexExtractAll,pig-release-0.8.0,12,12,2,56,7,17,3,56,56,3,0,3,3,0,0,0,16,12,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.RegexMatch,pig-release-0.8.0,11,11,2,48,3,13,3,48,48,2,0,3,3,0,0,0,13.66666667,11,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.Reverse,pig-release-0.8.0,6,8,2,27,37,6,1,27,27,0,0,2,2,0,0,0,12.5,8,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.SUBSTRING,pig-release-0.8.0,6,8,2,33,12,7,1,33,33,0,0,2,2,0,0,0,14,8,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.Split,pig-release-0.8.0,6,5,2,31,2464,8,0,31,31,1,0,1,1,0,0,0,25,5,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.Trim,pig-release-0.8.0,6,7,2,23,37,6,1,23,23,0,0,2,2,0,0,0,9,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.UPPER,pig-release-0.8.0,10,11,2,39,12,12,3,39,39,0,0,3,3,0,0,0,11.33333333,11,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.string.UcFirst,pig-release-0.8.0,6,7,2,23,3,8,1,23,23,0,0,2,2,0,0,0,9,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.util.SearchQuery,pig-release-0.8.0,14,15,2,53,4,17,6,53,53,1,0,4,4,0,0,0,11.75,15,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.util.ToBag,pig-release-0.8.0,6,7,2,22,23,7,0,22,22,0,0,1,1,0,0,0,17,7,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.util.ToTuple,pig-release-0.8.0,8,10,2,29,37,12,1,29,29,0,0,2,2,0,0,0,12,10,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.util.Top,pig-release-0.8.0,21,22,2,214,78,23,21,214,214,4,0,7,7,0,0.428571429,0,9.857142857,22,0,4,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.util.apachelogparser.DateExtractor,pig-release-0.8.0,13,17,2,66,16,10,9,66,66,5,0,6,6,0,0,0,9.333333333,17,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.util.apachelogparser.HostExtractor,pig-release-0.8.0,11,9,2,25,4,8,1,25,25,0,0,2,2,0,0,0,10,9,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.util.apachelogparser.SearchEngineExtractor,pig-release-0.8.0,11,8,2,324,5,9,1,324,324,1,0,2,2,0,0,0,10,8,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.evaluation.util.apachelogparser.SearchTermExtractor,pig-release-0.8.0,16,13,2,128,3,19,3,128,128,3,0,3,3,0,0,0,19,13,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.storage.CSVLoader,pig-release-0.8.0,26,31,2,135,6,28,22,135,135,12,0,9,9,0,0.333333333,0,13.11111111,31,0,4,0,0,0,0,0,0
org.apache.pig.piggybank.storage.DBStorage,pig-release-0.8.0,16,25,2,201,3,27,5,201,201,9,0,7,7,0,0,0,19,25,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.storage.HadoopJobHistoryLoader,pig-release-0.8.0,39,35,2,436,2,63,41,436,436,7,0,11,11,4,0,0,26.63636364,35,0,3,0,0,0,0,0,0
org.apache.pig.piggybank.storage.HiveColumnarLoader,pig-release-0.8.0,45,74,2,298,24,82,130,298,298,21,0,20,20,2,0.2,0,13.3,74,0,5,0,0,0,0,0,0
org.apache.pig.piggybank.storage.JsonMetadata,pig-release-0.8.0,26,40,1,205,3,53,29,205,205,7,0,10,10,0,0,0,19.3,40,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.storage.MultiStorage,pig-release-0.8.0,28,19,2,140,8,14,3,140,140,6,0,7,7,0,0.142857143,0,9,19,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.storage.MyRegExLoader,pig-release-0.8.0,1,3,2,10,2,2,0,10,7,1,0,2,1,0,0,0,4,3,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.storage.PigStorageSchema,pig-release-0.8.0,9,17,2,32,12,4,28,32,32,0,0,8,8,0,0.125,0,3.375,17,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.storage.RegExLoader,pig-release-0.8.0,17,15,2,38,16,16,8,38,38,1,3,5,5,0,0.2,0,6.4,15,0,3,0,0,0,0,0,0
org.apache.pig.piggybank.storage.SequenceFileLoader,pig-release-0.8.0,27,27,2,93,3,19,26,93,93,9,0,9,9,0,0.111111111,0,8.777777778,27,0,3,0,0,0,0,0,0
org.apache.pig.piggybank.storage.XMLLoaderBufferedPositionedInputStream,pig-release-0.8.0,23,39,2,197,0,19,24,197,197,5,0,8,8,3,0,0,22.375,39,0,3,0,0,0,0,0,0
org.apache.pig.piggybank.storage.apachelog.CombinedLogLoader,pig-release-0.8.0,2,2,2,9,4,0,0,9,6,1,0,1,0,0,0,0,NaN,2,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.storage.apachelog.CommonLogLoader,pig-release-0.8.0,2,2,2,9,5,0,0,9,6,1,0,1,0,0,0,0,NaN,2,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.storage.hiverc.HiveRCInputFormat,pig-release-0.8.0,20,30,2,104,1,19,22,104,104,2,0,8,8,0,0.125,0,12.125,30,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.storage.hiverc.HiveRCRecordReader,pig-release-0.8.0,10,18,2,35,5,9,0,35,26,4,0,7,4,0,0.428571429,0,4.25,18,0,6,0,0,0,0,0,0
org.apache.pig.piggybank.storage.hiverc.HiveRCSchemaUtil,pig-release-0.8.0,22,36,1,188,6,42,36,188,188,2,0,9,9,0,0,0,19.77777778,36,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.storage.partition.PathPartitionHelper,pig-release-0.8.0,23,32,1,195,18,41,5,195,195,4,0,7,7,2,0,0,21.28571429,32,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.storage.partition.PathPartitioner,pig-release-0.8.0,9,20,1,75,12,18,10,75,75,0,0,5,5,0,0,0,14,20,0,0,0,0,0,0,0,0
org.apache.pig.piggybank.test.TestPigStorageSchema,pig-release-0.8.0,24,17,2,83,0,42,0,83,83,8,0,5,5,0,0,0,14.6,17,0,5,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.TestEvalString,pig-release-0.8.0,12,12,2,61,0,35,15,61,61,0,0,6,6,0,0,0,9.833333333,12,0,6,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.TestExtremalTupleByNthField,pig-release-0.8.0,8,21,1,151,0,66,28,151,151,0,0,8,8,0,0,0,18.625,21,0,8,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.TestMathUDF,pig-release-0.8.0,5,105,2,432,0,209,0,432,432,1,0,35,35,1,0,0,12.25714286,105,0,35,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.TestStat,pig-release-0.8.0,9,4,2,102,0,20,1,102,102,0,0,2,2,0,0,0,50,4,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.datetime.TestDiffDate,pig-release-0.8.0,5,3,2,25,1,5,0,25,25,0,0,1,1,0,0,0,23,3,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.datetime.convert.TestConvertDateTime,pig-release-0.8.0,5,6,2,24,0,17,3,24,24,0,0,3,3,0,0,0,7.333333333,6,0,3,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.datetime.diff.TestDiffDateTime,pig-release-0.8.0,6,15,1,47,0,35,10,47,47,0,0,5,5,0,0,0,9,15,0,5,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.datetime.truncate.TestTruncateDateTime,pig-release-0.8.0,5,14,2,52,0,43,21,52,52,0,0,7,7,0,0,0,7.142857143,14,0,7,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.decode.TestDecode,pig-release-0.8.0,8,9,2,136,0,24,3,136,136,0,0,3,3,0,0,0,44.66666667,9,0,3,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.string.TestHashFNV,pig-release-0.8.0,6,2,2,25,0,5,0,25,25,0,0,1,1,0,0,0,23,2,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.string.TestLength,pig-release-0.8.0,8,2,1,12,0,4,0,12,12,2,0,1,1,0,0,0,8,2,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.string.TestLookupInFiles,pig-release-0.8.0,14,4,2,37,0,15,0,37,37,2,0,2,2,0,0.5,0,16.5,4,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.string.TestRegex,pig-release-0.8.0,8,6,2,63,1,19,3,63,63,0,0,3,3,0,0,0,20.33333333,6,0,3,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.string.TestReverse,pig-release-0.8.0,7,2,1,8,0,3,0,8,8,2,0,1,1,0,0,0,4,2,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.string.TestSplit,pig-release-0.8.0,6,5,1,34,5,5,0,34,34,4,0,1,1,0,0,0,28,5,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.string.TestUcFirst,pig-release-0.8.0,8,3,1,14,0,4,0,14,14,2,0,1,1,0,0,0,10,3,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.util.TestSearchQuery,pig-release-0.8.0,5,3,2,12,0,4,0,12,12,0,0,1,1,0,0,0,10,3,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.util.TestToBagToTuple,pig-release-0.8.0,9,6,1,28,0,16,1,28,28,0,0,2,2,0,0,0,13,6,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.util.TestTop,pig-release-0.8.0,11,10,2,49,0,19,0,49,49,5,0,4,4,0,0,0,10.5,10,0,3,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.util.apachelogparser.TestDateExtractor,pig-release-0.8.0,5,15,2,45,0,22,0,45,45,1,0,8,8,0,0.125,0,5.25,15,0,8,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.util.apachelogparser.TestHostExtractor,pig-release-0.8.0,6,4,2,26,0,9,1,26,26,1,0,2,2,0,0.5,0,8,4,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.util.apachelogparser.TestSearchEngineExtractor,pig-release-0.8.0,6,4,2,100,0,12,1,100,100,1,0,2,2,0,0.5,0,8.5,4,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.test.evaluation.util.apachelogparser.TestSearchTermExtractor,pig-release-0.8.0,7,4,2,103,0,9,1,103,103,1,0,2,2,0,0.5,0,7.5,4,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestCSVStorage,pig-release-0.8.0,12,8,1,37,0,22,0,37,37,3,0,4,4,0,0,0,8,8,0,4,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestCombinedLogLoader,pig-release-0.8.0,9,7,2,58,0,10,1,58,58,2,0,2,2,2,0.5,0,10.5,7,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestCommonLogLoader,pig-release-0.8.0,9,7,2,53,0,10,1,53,53,2,0,2,2,2,0.5,0,10.5,7,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestDBStorage,pig-release-0.8.0,22,29,2,126,0,48,7,126,126,10,0,7,7,0,0.142857143,0,17.42857143,29,0,6,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestHadoopJobHistoryLoader,pig-release-0.8.0,9,7,1,25,0,7,3,25,25,1,0,3,3,0,0,0,7.333333333,7,0,3,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestHelper,pig-release-0.8.0,10,15,2,52,92,24,10,52,52,0,0,5,5,0,0.4,0,10,15,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestHiveColumnarLoader,pig-release-0.8.0,29,51,2,305,0,117,40,305,305,21,0,17,17,0,0,0,16.41176471,51,0,14,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestMultiStorage,pig-release-0.8.0,21,22,2,103,0,36,0,103,103,6,0,7,7,1,0.142857143,0,13.28571429,22,0,5,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestMyRegExLoader,pig-release-0.8.0,8,6,2,30,0,10,0,30,30,3,0,1,1,1,0,0,20,6,0,1,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestPathPartitionHelper,pig-release-0.8.0,13,12,2,69,0,41,0,69,69,5,0,6,6,0,0.333333333,0,9.833333333,12,0,5,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestPathPartitioner,pig-release-0.8.0,8,10,2,47,0,19,2,47,47,5,0,5,5,0,0.4,0,7.4,10,0,4,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestRegExLoader,pig-release-0.8.0,11,12,2,62,0,22,0,62,62,5,0,2,2,1,0,0,18,12,0,2,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestSequenceFileLoader,pig-release-0.8.0,17,15,2,60,0,27,0,60,60,4,0,3,3,0,0,0,18,15,0,3,0,0,0,0,0,0
org.apache.pig.piggybank.test.storage.TestXMLLoader,pig-release-0.8.0,8,6,2,39,0,8,0,39,39,3,0,1,1,1,0,0,20,6,0,1,0,0,0,0,0,0
org.apache.hadoop.zebra.io.BasicTable,pig-release-0.8.0,47,25,1,1510,1546,34,15,1510,1510,6,0,6,6,1,0.166666667,0,23,25,0,1,0,0,1,0,0,0
org.apache.hadoop.zebra.io.BasicTableStatus,pig-release-0.8.0,6,15,1,69,31,4,0,69,41,4,0,6,2,0,0,0,16,15,0,4,0,0,0,0,0,0
org.apache.hadoop.zebra.io.BlockDistribution,pig-release-0.8.0,9,24,1,96,74,26,29,96,89,2,0,10,9,0,0.3,0,9.555555556,24,0,2,0,0,0,0,0,0
org.apache.hadoop.zebra.io.ColumnGroup,pig-release-0.8.0,46,36,1,1797,235,53,66,1797,1797,14,0,12,12,0,0.416666667,0,14.16666667,36,0,0,0,0,1,0,0,0
org.apache.hadoop.zebra.io.ColumnGroup,pig-release-0.8.0,46,36,1,1797,235,53,66,1797,1797,14,0,12,12,0,0.416666667,0,14.16666667,36,0,0,0,0,1,0,0,0
org.apache.hadoop.zebra.io.ColumnGroup,pig-release-0.8.0,46,36,1,1797,235,53,66,1797,1797,14,0,12,12,0,0.416666667,0,14.16666667,36,0,0,0,0,1,0,0,0
org.apache.hadoop.zebra.io.ColumnGroup,pig-release-0.8.0,46,36,1,1797,235,53,66,1797,1797,14,0,12,12,0,0.416666667,0,14.16666667,36,0,0,0,0,1,0,0,0
org.apache.hadoop.zebra.io.ColumnGroup,pig-release-0.8.0,46,36,1,1797,235,53,66,1797,1797,14,0,12,12,0,0.416666667,0,14.16666667,36,0,0,0,0,1,0,0,0
org.apache.hadoop.zebra.io.IOutils,pig-release-0.8.0,1,2,1,13,18,1,0,13,13,0,0,1,1,0,1,0,8,2,0,0,0,0,0,0,0,0
org.apache.hadoop.zebra.io.KeyDistribution,pig-release-0.8.0,9,29,1,146,43,27,0,146,140,3,0,12,11,0,0.25,0,12,29,0,4,0,0,0,0,0,0
org.apache.hadoop.zebra.io.MetaFile,pig-release-0.8.0,12,7,1,160,21,0,3,160,160,0,0,3,3,0,0,0,7.333333333,7,0,1,0,0,0,0,0,0
org.apache.hadoop.zebra.io.TableInserter,pig-release-0.8.0,5,4,1,16,164,0,1,16,16,0,0,2,2,0,0,0,5.5,4,0,1,0,0,0,0,0,0
org.apache.hadoop.zebra.io.TableScanner,pig-release-0.8.0,5,20,1,48,176,0,28,48,48,0,0,8,8,0,0,0,5.375,20,0,5,0,0,0,0,0,0
org.apache.hadoop.zebra.mapred.BasicTableExpr,pig-release-0.8.0,14,30,2,126,37,11,0,126,119,1,0,12,11,0,0.25,0,5.818181818,30,0,3,0,0,0,0,0,0
org.apache.hadoop.zebra.mapred.BasicTableOutputFormat,pig-release-0.8.0,23,86,1,354,338,78,189,354,354,8,0,23,23,0,0.086956522,0,14.7826087,86,0,0,0,0,0,0,0,0
org.apache.hadoop.zebra.mapred.CachedTableScanner,pig-release-0.8.0,8,32,1,117,2,18,0,117,110,6,0,12,11,0,0.333333333,0,9,32,0,10,0,0,0,0,0,0
org.apache.hadoop.zebra.mapred.CompositeTableExpr,pig-release-0.8.0,15,46,2,198,11,46,0,198,195,2,2,15,14,1,0.333333333,0,9.928571429,46,0,3,0,0,0,0,0,0
